[crawl-bbfb] sets total=3300 todo=3300 | apiCalls so far=807 budget=130000
Loading existing cardhedge ids...(node:411923) Warning: SECURITY WARNING: The SSL modes 'prefer', 'require', and 'verify-ca' are treated as aliases for 'verify-full'.
In the next major version (pg-connection-string v3.0.0 and pg v9.0.0), these modes will adopt standard libpq semantics, which have weaker security guarantees.

To prepare for this change:
- If you want the current behavior, explicitly use 'sslmode=verify-full'
- If you want libpq compatibility now, use 'uselibpqcompat=true&sslmode=require'

See https://www.postgresql.org/docs/current/libpq-ssl.html for libpq SSL mode definitions.
(Use `node --trace-warnings ...` to show where the warning was created)
 448,474
[WARN] slice still capped beyond 2x: "2024 Panini Prizm Football" search="null" expect=28055
[WARN] slice still capped beyond 2x: "2025 Panini Prizm Football" search="null" expect=33261
[WARN] slice still capped beyond 2x: "2025 Topps Chrome Football" search="null" expect=37286
[WARN] slice still capped beyond 2x: "2025 Topps Chrome Basketball" search="null" expect=29936
[274/3300] "2024 Panini Caitlin Clark Collection Basketball" +2606 | rows=1,898,629 calls=42,865 | 91.8min
[275/3300] "1999 Topps Finest Football" +6977 | rows=1,900,028 calls=42,876 | 91.8min
[278/3300] "1999 Fleer Ultra Basketball" +5893 | rows=1,902,187 calls=42,893 | 91.8min
[280/3300] "2013 Panini Prizm Basketball" +4112 | rows=1,904,140 calls=42,909 | 91.9min
[284/3300] "1999 Fleer Force Basketball" +3387 | rows=1,908,485 calls=42,946 | 91.9min
[288/3300] "2021 Panini Prizm Football" +12177 | rows=1,914,364 calls=42,989 | 91.9min
[294/3300] "2021 Panini Chronicles Basketball" +3304 | rows=1,919,998 calls=43,038 | 92.0min
[299/3300] "1997 Topps Chrome Basketball" +3941 | rows=1,925,697 calls=43,084 | 92.0min
[302/3300] "1995 Topps Finest Football" +2598 | rows=1,929,708 calls=43,118 | 92.1min
[304/3300] "2021 Donruss Optic Football" +19997 | rows=1,931,852 calls=43,133 | 92.1min
[305/3300] "2021 Panini Select Football" +6839 | rows=1,932,536 calls=43,138 | 92.1min
[310/3300] "1992 Skybox Basketball" +320 | rows=1,932,980 calls=43,164 | 92.1min
[314/3300] "1977 Topps Mexican Football" +1651 | rows=1,934,631 calls=43,188 | 92.1min
[320/3300] "1999 Fleer Mystique Basketball" +3128 | rows=1,938,526 calls=43,227 | 92.2min
[325/3300] "2003 Bowman Signature Basketball" +659 | rows=1,939,720 calls=43,260 | 92.2min
[330/3300] "1973 Topps Football" +718 | rows=1,940,438 calls=43,285 | 92.2min
[335/3300] "2016 Donruss Optic Football" +1651 | rows=1,942,089 calls=43,316 | 92.2min
[341/3300] "1995 Pacific Gridiron Football" +1698 | rows=1,944,212 calls=43,346 | 92.3min
[344/3300] "1995 Pacific Crown Royale Football" +1515 | rows=1,945,727 calls=43,365 | 92.3min
[350/3300] "1994 Fleer Ultra Basketball" +840 | rows=1,947,075 calls=43,387 | 92.3min
[357/3300] "2023 Panini Prizm Draft Picks Football" +3063 | rows=1,951,800 calls=43,435 | 92.5min
[359/3300] "1991 Pacific Football" +401 | rows=1,951,867 calls=43,445 | 92.6min
[362/3300] "1998 Metal Universe Basketball" +665 | rows=1,953,467 calls=43,464 | 92.7min
[368/3300] "1993 Topps Basketball" +561 | rows=1,954,994 calls=43,491 | 92.7min
[373/3300] "2019 Panini Spectra Basketball" +5741 | rows=1,957,608 calls=43,519 | 92.8min
[374/3300] "2020 Panini Chronicles Basketball" +1537 | rows=1,957,932 calls=43,524 | 92.8min
[379/3300] "1999 Bowman's Best Basketball" +1988 | rows=1,960,610 calls=43,549 | 92.8min
[384/3300] "1999 Metal Basketball" +862 | rows=1,962,871 calls=43,575 | 92.8min
[387/3300] "1995 Bowman's Best Football" +1099 | rows=1,965,574 calls=43,596 | 92.9min
[389/3300] "1999 Bowman's Best Football" +15706 | rows=1,966,752 calls=43,607 | 92.9min
[393/3300] "1999 Upper Deck Basketball" +2197 | rows=1,971,118 calls=43,635 | 92.9min
[396/3300] "2020 Donruss Optic Football" +7503 | rows=1,973,863 calls=43,652 | 92.9min
[398/3300] "2023 Panini NBA Top Class Basketball" +1730 | rows=1,975,593 calls=43,668 | 92.9min
[400/3300] "2024 Panini Clearly Donruss Football" +14254 | rows=1,976,563 calls=43,677 | 92.9min
[405/3300] "1996 Topps Finest Basketball" +1074 | rows=1,978,135 calls=43,698 | 93.0min
[410/3300] "1995 Action Packed Football" +672 | rows=1,978,868 calls=43,715 | 93.0min
[416/3300] "2013 Panini Prizm Football" +1697 | rows=1,981,677 calls=43,739 | 93.0min
[420/3300] "2023 Bowman U Now NCAA March Madness Basketball" +1384 | rows=1,983,061 calls=43,759 | 93.0min
[426/3300] "2018 Panini Revolution Basketball" +1095 | rows=1,984,156 calls=43,775 | 93.0min
[433/3300] "1970 Topps Football" +853 | rows=1,985,974 calls=43,800 | 93.1min
[435/3300] "1999 Flair Showcase Football" +2468 | rows=1,986,624 calls=43,805 | 93.1min
[440/3300] "1995 Fleer Metal Football" +1149 | rows=1,988,038 calls=43,819 | 93.1min
[445/3300] "1997 Metal Universe Championship Basketball" +1015 | rows=1,989,468 calls=43,837 | 93.1min
[451/3300] "2023 Panini Instant RPS First Look Basketball" +642 | rows=1,990,110 calls=43,851 | 93.1min
[453/3300] "1996 Flair Showcase Basketball" +1199 | rows=1,991,309 calls=43,864 | 93.1min
[461/3300] "1994 Topps Embossed Basketball" +1058 | rows=1,993,825 calls=43,890 | 93.3min
[462/3300] "1948 Leaf Football" +0 | rows=1,993,825 calls=43,893 | 93.3min
[467/3300] "1991 Skybox Basketball" +0 | rows=1,995,238 calls=43,914 | 93.5min
[472/3300] "1985 Star Basketball" +0 | rows=1,996,520 calls=43,933 | 93.7min
[477/3300] "2016 Panini Threads Basketball" +250 | rows=1,997,344 calls=43,948 | 93.8min
[483/3300] "2022 Panini Contenders Optic Football" +5218 | rows=1,999,043 calls=43,968 | 93.8min
[485/3300] "1998 Upper Deck Ionix Basketball" +1680 | rows=1,999,710 calls=43,975 | 93.8min
[486/3300] "2020 Panini Spectra Football" +6114 | rows=2,000,853 calls=43,982 | 93.9min
[491/3300] "1998 Upper Deck Ovation Basketball" +6420 | rows=2,006,088 calls=44,018 | 94.0min
[495/3300] "2017 Panini Prizm Football" +12135 | rows=2,011,178 calls=44,054 | 94.0min
[497/3300] "2019 Panini Donruss Football" +11248 | rows=2,012,101 calls=44,061 | 94.0min
[499/3300] "1981 Topps Basketball" +994 | rows=2,012,831 calls=44,070 | 94.0min
[503/3300] "2021 Panini Donruss Football" +7533 | rows=2,013,621 calls=44,078 | 94.1min
[505/3300] "1962 Topps Football" +175 | rows=2,013,621 calls=44,082 | 94.1min
[510/3300] "2017 Panini Essentials Basketball" +1042 | rows=2,014,663 calls=44,094 | 94.1min
[515/3300] "1997 Upper Deck Basketball" +1021 | rows=2,015,848 calls=44,105 | 94.1min
[519/3300] "1986 Topps Football" +944 | rows=2,016,792 calls=44,113 | 94.1min
[524/3300] "2025 Bowman U Now NCAA March Madness On-Demand Basketball" +685 | rows=2,018,142 calls=44,124 | 94.1min
[530/3300] "2020 Panini Revolution Basketball" +930 | rows=2,019,381 calls=44,137 | 94.1min
[539/3300] "2019 Panini Revolution Basketball" +671 | rows=2,021,164 calls=44,161 | 94.1min
[542/3300] "2020 Panini Absolute Football" +2093 | rows=2,021,729 calls=44,168 | 94.2min
[545/3300] "1998 Topps Stadium Club Basketball" +722 | rows=2,022,300 calls=44,175 | 94.2min
[550/3300] "1998 Fleer Basketball" +921 | rows=2,023,309 calls=44,183 | 94.2min
[555/3300] "1975 Carvel Discs Basketball" +273 | rows=2,023,666 calls=44,192 | 94.2min
[564/3300] "2022 Panini Contenders Basketball" +781 | rows=2,025,029 calls=44,214 | 94.2min
[567/3300] "1956 Topps Football" +431 | rows=2,025,839 calls=44,223 | 94.2min
[573/3300] "1990 Topps Football" +761 | rows=2,027,735 calls=44,243 | 94.2min
[579/3300] "1996 Hoops Basketball" +915 | rows=2,029,473 calls=44,263 | 94.2min
[583/3300] "1961 Topps CFL Football" +490 | rows=2,030,637 calls=44,277 | 94.3min
[584/3300] "2020 Panini Select Football" +5762 | rows=2,030,791 calls=44,280 | 94.3min
[589/3300] "1965 Topps CFL Football" +286 | rows=2,031,211 calls=44,291 | 94.3min
[590/3300] "2020 Panini Donruss Football" +7642 | rows=2,031,413 calls=44,296 | 94.3min
[594/3300] "1990 Pro Set Football" +193 | rows=2,031,767 calls=44,304 | 94.3min
[598/3300] "2020 Panini Spectra Basketball" +965 | rows=2,033,138 calls=44,317 | 94.3min
[603/3300] " 2016 Panini Donruss Football" +494 | rows=2,034,653 calls=44,331 | 94.3min
[609/3300] "1990 Skybox Basketball" +485 | rows=2,035,316 calls=44,344 | 94.3min
[612/3300] "1989 Pro Set Football" +773 | rows=2,036,864 calls=44,358 | 94.3min
[622/3300] "2021 Panini Chronicles Draft Picks Football" +1523 | rows=2,045,923 calls=44,432 | 94.7min
[623/3300] "1985 Topps Football" +14218 | rows=2,052,743 calls=44,479 | 94.8min
[625/3300] "2022 Panini Obsidian Football" +18478 | rows=2,053,602 calls=44,483 | 94.8min
[628/3300] "2020 Panini Court Kings Basketball" +419 | rows=2,054,249 calls=44,490 | 94.8min
[632/3300] "2024 Panini PhotoGenic Football" +12682 | rows=2,058,605 calls=44,515 | 94.8min
[637/3300] "1997 Skybox Z-Force Basketball" +488 | rows=2,065,422 calls=44,556 | 94.8min
[639/3300] "2022 Panini Prestige Football" +11341 | rows=2,065,969 calls=44,560 | 94.8min
[640/3300] "2020 Panini Mosaic Football" +10419 | rows=2,065,991 calls=44,561 | 94.9min
[644/3300] "1994 Skybox Emotion Basketball" +234 | rows=2,066,225 calls=44,565 | 94.9min
[649/3300] " 2021 Panini Contenders Optic Basketball " +693 | rows=2,067,154 calls=44,573 | 94.9min
[652/3300] "1964 Wheaties Stamps Football" +179 | rows=2,067,909 calls=44,581 | 94.9min
[658/3300] "1971 Fleer Harlem Globetrotters Basketball" +437 | rows=2,069,247 calls=44,590 | 94.9min
[663/3300] "1957 Topps Basketball" +406 | rows=2,069,977 calls=44,599 | 94.9min
[668/3300] "1954 Blue Ribbon Tea CFL Football" +635 | rows=2,071,240 calls=44,609 | 94.9min
[673/3300] "2017 Panini Elite Draft Picks Football" +597 | rows=2,072,376 calls=44,618 | 94.9min
[676/3300] "2025 Panini Impeccable Football" +5068 | rows=2,072,676 calls=44,623 | 94.9min
[679/3300] "1967 Topps Comic Pennants Football" +381 | rows=2,073,057 calls=44,627 | 94.9min
[682/3300] "1986 Star Basketball" +327 | rows=2,074,075 calls=44,634 | 94.9min
[687/3300] "2003 Topps Chrome Basketball" +481 | rows=2,078,008 calls=44,659 | 95.0min
[692/3300] "2018 Panini Donruss Football" +6725 | rows=2,079,782 calls=44,674 | 95.0min
[694/3300] "2021 Topps Finest Basketball" +359 | rows=2,080,091 calls=44,676 | 95.0min
[698/3300] "2015 Panini Select Basketball" +416 | rows=2,080,650 calls=44,683 | 95.0min
[702/3300] "2005 Topps Football" +42 | rows=2,081,295 calls=44,691 | 95.0min
[707/3300] "1975 Fleer Hall of Fame Immortal Roll Football" +425 | rows=2,082,333 calls=44,699 | 95.0min
[712/3300] "1995 Skybox Premium Basketball" +106 | rows=2,083,159 calls=44,706 | 95.0min
[716/3300] "2022 Panini Prizm Football" +51853 | rows=2,083,712 calls=44,711 | 95.0min
[719/3300] "2018 Panini Immaculate Collection Basketball" +443 | rows=2,084,155 calls=44,715 | 95.0min
[723/3300] "2015 Topps Chrome Football" +253 | rows=2,084,615 calls=44,722 | 95.0min
[728/3300] "1976 Fleer Team Action Football" +212 | rows=2,085,163 calls=44,730 | 95.0min
[733/3300] "2002 Pacific Atomic Football" +468 | rows=2,086,492 calls=44,741 | 95.1min
[743/3300] "2014 Panini Donruss Basketball" +459 | rows=2,088,443 calls=44,759 | 95.1min
[747/3300] "2021 Panini Prestige Football" +1979 | rows=2,089,058 calls=44,766 | 95.1min
[749/3300] "2001 Topps Chrome Basketball" +199 | rows=2,089,092 calls=44,768 | 95.1min
[753/3300] "2014 Panini Threads Basketball" +250 | rows=2,089,342 calls=44,774 | 95.1min
[759/3300] "2013 Panini Titanium Basketball" +796 | rows=2,090,516 calls=44,785 | 95.1min
[763/3300] "1980 Topps Basketball" +56 | rows=2,090,942 calls=44,793 | 95.1min
[769/3300] "1968 Champion Corn Flakes Football" +312 | rows=2,091,504 calls=44,799 | 95.1min
[774/3300] "2012 Topps Chrome Football" +247 | rows=2,091,936 calls=44,806 | 95.1min
[779/3300] "2022 Panini Flux Basketball" +345 | rows=2,092,383 calls=44,812 | 95.1min
[784/3300] "2008 Topps Chrome Basketball" +389 | rows=2,093,208 calls=44,820 | 95.1min
[790/3300] "2008 Topps Football" +304 | rows=2,093,666 calls=44,828 | 95.1min
[794/3300] "2004 Fleer Tradition Football" +186 | rows=2,093,931 calls=44,833 | 95.1min
[799/3300] "2007 Topps Basketball" +201 | rows=2,094,356 calls=44,839 | 95.2min
[803/3300] "1991 Score Football" +63 | rows=2,094,661 calls=44,845 | 95.2min
[808/3300] "2022 Panini National Treasures Collegiate Football" +134 | rows=2,095,297 calls=44,851 | 95.2min
[813/3300] "2018 Panini Noir Basketball" +105 | rows=2,095,523 calls=44,856 | 95.2min
[818/3300] "1959 Bell Brand Rams Football" +44 | rows=2,095,863 calls=44,864 | 95.2min
[823/3300] "1976 Buckmans Discs Basketball" +361 | rows=2,096,787 calls=44,874 | 95.2min
[827/3300] "1996 Upper Deck Collector's Choice Basketball" +225 | rows=2,098,330 calls=44,886 | 95.2min
[832/3300] "2024 Panini Spectra Football" +20413 | rows=2,099,131 calls=44,895 | 95.2min
[834/3300] "2021 Panini Playoff Football" +486 | rows=2,099,344 calls=44,898 | 95.2min
[838/3300] "2017 Turkish EuroLeague Jokerdecki Basketball" +576 | rows=2,100,579 calls=44,911 | 95.3min
[842/3300] "2013 Panini Immaculate Collection Basketball" +623 | rows=2,102,281 calls=44,923 | 95.3min
[847/3300] "2025 Panini Philadelphia Eagles Super Bowl LIX Champions Football" +617 | rows=2,104,365 calls=44,939 | 95.3min
[853/3300] "1993 Upper Deck Football" +257 | rows=2,105,186 calls=44,949 | 95.3min
[858/3300] "2012 Panini Crusade Basketball" +524 | rows=2,106,001 calls=44,957 | 95.3min
[863/3300] "2022 Panini Impeccable Basketball" +465 | rows=2,106,968 calls=44,965 | 95.3min
[867/3300] "2005 Upper Deck Sweet Spot Football" +224 | rows=2,108,103 calls=44,974 | 95.4min
[872/3300] "2013 Panini Elite Basketball" +228 | rows=2,110,906 calls=44,993 | 95.4min
[878/3300] "2020 Panini XR Football" +575 | rows=2,113,180 calls=45,007 | 95.4min
[883/3300] "2018 Panini Dominion Basketball" +296 | rows=2,114,021 calls=45,016 | 95.4min
[885/3300] "2022 Donruss Optic Football" +19900 | rows=2,114,319 calls=45,018 | 95.4min
[889/3300] "1993 Skybox Impact Football" +100 | rows=2,114,467 calls=45,023 | 95.4min
[894/3300] "2013 Panini Crusade Basketball" +136 | rows=2,114,876 calls=45,030 | 95.4min
[899/3300] "1959 Kahn's Wieners Football" +349 | rows=2,115,268 calls=45,034 | 95.4min
[904/3300] "2019 Panini Status Basketball" +290 | rows=2,115,817 calls=45,041 | 95.4min
[908/3300] "1960 Fleer Football" +244 | rows=2,116,141 calls=45,046 | 95.4min
[913/3300] "2016 Panini Hoops Basketball" +89 | rows=2,116,938 calls=45,053 | 95.5min
[918/3300] "2017 Panini Certified Football" +238 | rows=2,117,769 calls=45,064 | 95.5min
[923/3300] "2003 Topps Basketball" +395 | rows=2,120,118 calls=45,078 | 95.5min
[929/3300] "2007 Leaf Rookies & Stars Football " +668 | rows=2,121,591 calls=45,095 | 95.6min
[934/3300] "1967 Royal Castle Dolphins Football" +445 | rows=2,123,033 calls=45,108 | 95.7min
[937/3300] "2022 Panini Score Football" +7295 | rows=2,123,140 calls=45,112 | 95.7min
[940/3300] "2000 Topps Stars Basketball" +220 | rows=2,123,360 calls=45,115 | 95.7min
[944/3300] "2000 Fleer Tradition Football" +175 | rows=2,123,716 calls=45,121 | 95.7min
[948/3300] "2018 Panini Unparalleled Football" +150 | rows=2,124,161 calls=45,125 | 95.7min
[955/3300] "2008 Topps Basketball" +238 | rows=2,124,471 calls=45,133 | 95.7min
[963/3300] "2022 Panini Contenders Football" +1926 | rows=2,126,397 calls=45,150 | 95.9min
[967/3300] "2011 Upper Deck Michael Jordan UNC Master Collection Basketball" +32 | rows=2,126,538 calls=45,154 | 95.9min
[968/3300] "2009 Upper Deck Basketball" +1337 | rows=2,126,562 calls=45,157 | 95.9min
[973/3300] "2017 Panini Spectra Basketball" +967 | rows=2,128,971 calls=45,174 | 96.0min
[982/3300] "1996 Bowman's Best Football" +138 | rows=2,130,334 calls=45,191 | 96.1min
[983/3300] "2022 Panini Donruss Football" +7443 | rows=2,133,981 calls=45,213 | 96.2min
[987/3300] "2005 Topps Chrome Football" +10 | rows=2,134,109 calls=45,217 | 96.2min
[992/3300] "2021 Panini Flawless Basketball" +41 | rows=2,134,244 calls=45,222 | 96.2min
[997/3300] "1969 Topps Rulers Basketball" +0 | rows=2,134,344 calls=45,227 | 96.2min
[1002/3300] "2022 Sage Artistry Football " +49 | rows=2,134,484 calls=45,232 | 96.2min
[1007/3300] "2015 Topps Field Access Football" +23 | rows=2,134,589 calls=45,237 | 96.3min
[1012/3300] "2016 Panini Gold Standard Basketball" +30 | rows=2,134,767 calls=45,242 | 96.3min
[1017/3300] "2018 Panini Score Football" +15 | rows=2,134,843 calls=45,247 | 96.3min
[1022/3300] "1961 Chargers Golden Tulip Football" +22 | rows=2,134,921 calls=45,252 | 96.3min
[1025/3300] "1970 Topps Poster Basketball" +5734 | rows=2,134,933 calls=45,256 | 96.3min
[1028/3300] "2003 UD Glass Basketball" +260 | rows=2,138,968 calls=45,281 | 96.5min
[1029/3300] "2002 Upper Deck Piece of History Football" +8646 | rows=2,138,980 calls=45,281 | 96.5min
[1036/3300] "2003 Topps Pristine Basketball" +282 | rows=2,139,507 calls=45,290 | 96.7min
[1038/3300] "2013 Panini Momentum Football" +255 | rows=2,139,762 calls=45,294 | 96.7min
[1043/3300] "1991 Star Pics Football" +27 | rows=2,140,080 calls=45,300 | 96.7min
[1050/3300] "2023 Panini Instant Basketball" +262 | rows=2,140,584 calls=45,309 | 96.7min
[1053/3300] "2004 Upper Deck R-Class Basketball" +253 | rows=2,140,862 calls=45,313 | 96.7min
[1060/3300] "1997 Metal Universe Football" +267 | rows=2,141,173 calls=45,320 | 96.7min
[1063/3300] "2021 Leaf Metal Draft Football" +197 | rows=2,141,527 calls=45,325 | 96.7min
[1068/3300] "1992 Upper Deck Football" +345 | rows=2,142,072 calls=45,333 | 96.7min
[1073/3300] "2003 Fleer Tradition Basketball" +373 | rows=2,143,030 calls=45,343 | 96.8min
[1079/3300] "2013 SP Authentic Basketball" +79 | rows=2,143,379 calls=45,350 | 96.8min
[1084/3300] "2005 Topps Basketball" +65 | rows=2,143,479 calls=45,357 | 96.8min
[1088/3300] "2001 Upper Deck Graded Football" +36 | rows=2,143,549 calls=45,363 | 96.8min
[1095/3300] "1959 Bazooka Football" +90 | rows=2,143,671 calls=45,372 | 96.8min
[1098/3300] "2021 Bowman University Basketball" +36 | rows=2,143,735 calls=45,377 | 96.8min
[1104/3300] "2015 Panini Court Kings Basketball" +90 | rows=2,143,901 calls=45,384 | 96.8min
[1109/3300] "2006 Upper Deck Basketball" +70 | rows=2,144,017 calls=45,391 | 96.8min
[1114/3300] "1994 Fleer Ultra Football" +52 | rows=2,144,114 calls=45,397 | 96.8min
[1118/3300] "2008 Topps Finest Football" +49 | rows=2,144,218 calls=45,403 | 96.8min
[1124/3300] "2005 Topps Turn Back The Clock Football" +38 | rows=2,144,293 calls=45,410 | 96.8min
[1129/3300] "2006 Topps Chrome Basketball" +50 | rows=2,144,402 calls=45,417 | 96.8min
[1133/3300] "2019 Panini Black Basketball" +62 | rows=2,144,520 calls=45,423 | 96.8min
[1139/3300] "1994 Topps Stadium Club Football" +37 | rows=2,144,613 calls=45,430 | 96.8min
[1143/3300] "2022 Panini Rookies and Stars Football" +323 | rows=2,144,958 calls=45,438 | 96.9min
[1148/3300] "1998 Topps Stars Football" +210 | rows=2,145,529 calls=45,446 | 96.9min
[1154/3300] "1989 Topps Traded Football" +186 | rows=2,145,939 calls=45,457 | 96.9min
[1160/3300] "2000 Topps Basketball" +95 | rows=2,146,086 calls=45,463 | 96.9min
[1163/3300] "2010 Panini Gold Standard Basketball" +52 | rows=2,146,157 calls=45,467 | 96.9min
[1169/3300] "2002 Topps Finest Basketball" +49 | rows=2,146,245 calls=45,475 | 96.9min
[1174/3300] "2017 Panini Phoenix Football" +79 | rows=2,146,473 calls=45,482 | 96.9min
[1179/3300] "2021 Panini Zenith Football" +64 | rows=2,146,591 calls=45,489 | 96.9min
[1182/3300] "1986 Super Bowl Super Stars Police Football" +21 | rows=2,146,636 calls=45,494 | 96.9min
[1189/3300] "2012 Panini Immaculate Collection Basketball" +47 | rows=2,146,733 calls=45,501 | 96.9min
[1194/3300] "2004 Upper Deck Basketball" +47 | rows=2,146,815 calls=45,508 | 96.9min
[1200/3300] "2008 Fleer Basketball" +17 | rows=2,146,880 calls=45,516 | 96.9min
[1203/3300] "2003 Upper Deck Rookie Exclusives Basketball" +32 | rows=2,146,932 calls=45,520 | 96.9min
[1207/3300] "1998 Score Football" +21 | rows=2,147,019 calls=45,528 | 97.0min
[1212/3300] "2019 Panini Illusions Football" +23 | rows=2,147,121 calls=45,537 | 97.0min
[1218/3300] "1997 Topps Finest Football" +35 | rows=2,147,235 calls=45,545 | 97.0min
[1223/3300] "2003 Upper Deck Sweet Shot Basketball" +31 | rows=2,147,306 calls=45,552 | 97.0min
[1228/3300] "2008 Fleer Hot Prospects Basketball" +277 | rows=2,147,766 calls=45,562 | 97.0min
[1232/3300] "1997 Upper Deck Michael Jordan Tribute Basketball" +222 | rows=2,148,040 calls=45,569 | 97.0min
[1238/3300] "1950 Scott's Potato Chips Minneapolis Lakers Basketball" +38 | rows=2,148,533 calls=45,580 | 97.0min
[1244/3300] "2024 Topps Finest Football" +15 | rows=2,148,841 calls=45,589 | 97.0min
[1252/3300] "2020 Panini Prestige Football" +323 | rows=2,149,184 calls=45,612 | 97.5min
[1253/3300] "2001 Upper Deck Football" +63 | rows=2,149,190 calls=45,613 | 97.5min
[1258/3300] "1998 Skybox Premium Football" +24 | rows=2,149,234 calls=45,621 | 97.5min
[1262/3300] "2007 Bowman Football" +7 | rows=2,149,294 calls=45,628 | 97.5min
[1267/3300] "2002 Playoff Absolute Memorabilia Football" +8 | rows=2,149,361 calls=45,652 | 97.6min
[1272/3300] "2001 Topps Archives Reserve Football" +3 | rows=2,149,393 calls=45,657 | 97.6min
[1277/3300] "2005 Upper Deck Reflections Basketball" +8 | rows=2,149,452 calls=45,662 | 97.7min
[1282/3300] "2004 Skybox Autographics Basketball " +15 | rows=2,149,516 calls=45,675 | 97.7min
[1288/3300] "2016 Panini Immaculate Collection Basketball" +40 | rows=2,149,647 calls=45,681 | 97.7min
[1294/3300] "2004 Fleer Ultra Basketball" +33 | rows=2,149,731 calls=45,687 | 97.7min
[1299/3300] "2004 Fleer Sweet Sigs Basketball" +64 | rows=2,149,827 calls=45,693 | 97.8min
[1304/3300] "2020 Panini Prizm Football" +53389 | rows=2,149,874 calls=45,701 | 97.8min
[1306/3300] "2004 Fleer Ultra Football" +54 | rows=2,149,897 calls=45,701 | 97.8min
[1307/3300] "2000 Fleer Ultra Football" +5 | rows=2,149,902 calls=45,704 | 97.8min
[1314/3300] "2021 Panini Elements Football" +37 | rows=2,149,987 calls=45,709 | 97.8min
[1320/3300] "2015 Topps Platinum Football" +133 | rows=2,150,172 calls=45,715 | 97.8min
[1325/3300] "1991 Pro Line Portraits Football" +59 | rows=2,150,251 calls=45,721 | 97.8min
[1329/3300] "2003 Topps Finest Basketball" +33 | rows=2,150,300 calls=45,724 | 97.8min
[1334/3300] "2021 Leaf Metal Basketball" +49 | rows=2,150,380 calls=45,730 | 97.8min
[1339/3300] "2018 Panini Kaboom Basketball" +38 | rows=2,150,434 calls=45,735 | 97.8min
[1344/3300] "1960 Kahn's Wieners Basketball" +36 | rows=2,150,505 calls=45,739 | 97.8min
[1352/3300] "2003 Fleer Authentix Basketball" +75 | rows=2,150,612 calls=45,747 | 97.8min
[1355/3300] "2021 Panini Luminance Football" +129 | rows=2,150,729 calls=45,750 | 97.8min
[1359/3300] "2018 Panini Phoenix Football" +77 | rows=2,150,823 calls=45,754 | 97.8min
[1364/3300] "2007 Topps Triple Threads Football" +20 | rows=2,150,871 calls=45,759 | 97.8min
[1370/3300] "2002 Score Football" +16 | rows=2,150,903 calls=45,765 | 97.8min
[1374/3300] "2003 Playoff Absolute Memorabilia Football" +20 | rows=2,150,934 calls=45,770 | 97.9min
[1378/3300] "2000 Score Football" +12 | rows=2,150,962 calls=45,774 | 97.9min
[1385/3300] "2003 Upper Deck Exquisite Collection Basketball" +63 | rows=2,151,052 calls=45,780 | 97.9min
[1389/3300] "2012 Panini Intrigue Basketball" +34 | rows=2,151,096 calls=45,785 | 97.9min
[1394/3300] "2008 SP Authentic Basketball" +33 | rows=2,151,164 calls=45,789 | 97.9min
[1399/3300] "2007 Bowman Basketball" +52 | rows=2,151,242 calls=45,794 | 97.9min
[1404/3300] "2000 Upper Deck Ultimate Victory Basketball" +22 | rows=2,151,297 calls=45,799 | 97.9min
[1413/3300] "2005 Upper Deck Kickoff Football" +19 | rows=2,151,439 calls=45,809 | 97.9min
[1417/3300] "2013 Panini Absolute Football" +210 | rows=2,151,915 calls=45,814 | 97.9min
[1424/3300] "2022 Wild Card Auto Mania Football" +245 | rows=2,152,604 calls=45,824 | 97.9min
[1430/3300] "2008 Bowman Chrome Basketball" +252 | rows=2,153,477 calls=45,835 | 97.9min
[1431/3300] "2022 Panini Phoenix Football" +2234 | rows=2,153,539 calls=45,836 | 97.9min
[1435/3300] "1991 Tuff Stuff Jr. Basketball" +32 | rows=2,153,571 calls=45,839 | 97.9min
[1441/3300] "2005 Topps Pristine Basketball" +86 | rows=2,153,675 calls=45,845 | 97.9min
[1445/3300] "2008 Upper Deck MVP Basketball" +41 | rows=2,153,716 calls=45,849 | 97.9min
[1449/3300] "2002 SP Authentic Basketball" +30 | rows=2,153,755 calls=45,854 | 98.0min
[1454/3300] "2004 Skybox Fresh Ink Basketball " +21 | rows=2,153,779 calls=45,858 | 98.0min
[1459/3300] "2020 Panini Legacy Football" +70 | rows=2,153,859 calls=45,863 | 98.0min
[1462/3300] "2021 Leaf Flash Football" +127 | rows=2,154,045 calls=45,867 | 98.0min
[1469/3300] "2013 Panini Elite Football " +216 | rows=2,154,556 calls=45,875 | 98.0min
[1473/3300] "2009 Donruss Classics Football" +19 | rows=2,154,595 calls=45,880 | 98.0min
[1479/3300] "1994 Collector's Edge Football" +18 | rows=2,154,643 calls=45,886 | 98.0min
[1484/3300] "2022 Wild Card Matte Football" +42 | rows=2,154,710 calls=45,890 | 98.0min
[1493/3300] "2014 Panini Rookies and Stars Football" +37 | rows=2,154,824 calls=45,900 | 98.0min
[1496/3300] "2022 Panini Playbook Football" +200 | rows=2,154,941 calls=45,905 | 98.1min
[1497/3300] "2008 Score Football" +6 | rows=2,154,947 calls=45,906 | 98.1min
[1502/3300] "2001 Upper Deck Vintage Football" +5 | rows=2,154,979 calls=45,912 | 98.2min
[1509/3300] "2000 Upper Deck Encore Football" +22 | rows=2,155,033 calls=45,919 | 98.2min
[1513/3300] "2023 Topps Now Basketball" +10 | rows=2,155,068 calls=45,923 | 98.2min
